B/U;dependent;independent;AUC;eta;depth;f1
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.620741102431;0.05;4;0.589420654912
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.644357140596;0.05;8;0.0428490885172
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.604465060764;0.1;8;0.634249471459
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.613974170254;0.1;8;0.0367602009558
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.621500651042;0.05;4;0.5625
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.639535057544;0.05;8;0.043093497499
B;0;((3, 11),);0.632088846881;0.05;8;0.602150537634
B;0;((3, 11),);0.593817073701;0.05;4;0.0112752721617
B;0;((13, 14),);0.524338374291;0.2;8;0.642857142857
B;0;((13, 14),);0.508223779621;0.2;8;0.00855614973262
B;0;((6, 7),);0.521502835539;0.2;8;0.0
B;0;((6, 7),);0.487126381356;0.2;8;0.0
B;0;((9, 10, 12),);0.574905482042;0.2;4;0.694214876033
B;0;((9, 10, 12),);0.617620986455;0.2;4;0.00988119044818
B;0;((4, 5, 8),);0.521266540643;0.05;4;0.0
B;0;((4, 5, 8),);0.49789442962;0.2;8;0.0
B;0;((3, 11), (13, 14));0.709120982987;0.05;4;0.588235294118
B;0;((3, 11), (13, 14));0.629341662558;0.05;4;0.0109409190372
B;0;((3, 11), (6, 7));0.579395085066;0.2;6;0.625
B;0;((3, 11), (6, 7));0.573042354323;0.2;8;0.0108715346983
B;0;((3, 11), (9, 10, 12));0.644376181474;0.1;4;0.625
B;0;((3, 11), (9, 10, 12));0.636869325927;0.05;8;0.0115814696486
B;0;((3, 11), (4, 5, 8));0.622873345936;0.05;6;0.630434782609
B;0;((3, 11), (4, 5, 8));0.580661564231;0.05;4;0.010498687664
B;0;((13, 14), (6, 7));0.496219281664;0.1;6;0.625
B;0;((13, 14), (6, 7));0.500557436842;0.05;6;0.00847355041762
B;0;((13, 14), (9, 10, 12));0.558128544423;0.2;4;0.654867256637
B;0;((13, 14), (9, 10, 12));0.561651608319;0.2;4;0.00907418761496
B;0;((13, 14), (4, 5, 8));0.51843100189;0.05;6;0.636363636364
B;0;((13, 14), (4, 5, 8));0.502078378339;0.05;6;0.00852099817407
B;0;((6, 7), (9, 10, 12));0.565217391304;0.1;6;0.683333333333
B;0;((6, 7), (9, 10, 12));0.596533558604;0.05;8;0.00946445060018
B;0;((6, 7), (4, 5, 8));0.521502835539;0.05;4;0.0
B;0;((6, 7), (4, 5, 8));0.491071040114;0.1;8;0.0
B;0;((9, 10, 12), (4, 5, 8));0.54938563327;0.05;4;0.677685950413
B;0;((9, 10, 12), (4, 5, 8));0.599707776199;0.05;4;0.00958391771856
B;0;((3, 11), (13, 14), (6, 7));0.648629489603;0.1;4;0.597701149425
B;0;((3, 11), (13, 14), (6, 7));0.610179431215;0.05;6;0.0112117291936
B;0;((3, 11), (13, 14), (9, 10, 12));0.672258979206;0.2;6;0.666666666667
B;0;((3, 11), (13, 14), (9, 10, 12));0.649459240943;0.05;6;0.0118101294572
B;0;((3, 11), (13, 14), (4, 5, 8));0.662807183365;0.05;6;0.517647058824
B;0;((3, 11), (13, 14), (4, 5, 8));0.60494586971;0.05;6;0.00988319856244
B;0;((3, 11), (6, 7), (9, 10, 12));0.647211720227;0.1;4;0.625
B;0;((3, 11), (6, 7), (9, 10, 12));0.627605903936;0.05;6;0.0110056925996
B;0;((3, 11), (6, 7), (4, 5, 8));0.601134215501;0.05;4;0.623655913978
B;0;((3, 11), (6, 7), (4, 5, 8));0.574030331815;0.05;4;0.0108269553855
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.632561436673;0.2;4;0.631578947368
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.652588138469;0.05;4;0.0113222806308
B;0;((13, 14), (6, 7), (9, 10, 12));0.581758034026;0.1;4;0.672566371681
B;0;((13, 14), (6, 7), (9, 10, 12));0.574396517969;0.2;4;0.00930574262275
B;0;((13, 14), (6, 7), (4, 5, 8));0.506143667297;0.05;6;0.630630630631
B;0;((13, 14), (6, 7), (4, 5, 8));0.501639680077;0.05;6;0.00846432889964
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.585538752363;0.1;8;0.672566371681
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.593381094643;0.05;4;0.00970269934071
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.562381852552;0.1;6;0.683333333333
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.593002218871;0.05;6;0.00945462930935
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.663516068053;0.1;4;0.659340659341
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.643187849871;0.05;6;0.0125351199481
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.658553875236;0.05;6;0.613636363636
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.607189213099;0.05;8;0.0114010085508
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.698251417769;0.05;4;0.651162790698
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.654610319923;0.05;6;0.012213740458
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.632561436673;0.2;4;0.631578947368
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.652588138469;0.05;4;0.0113222806308
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.590264650284;0.1;4;0.666666666667
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.568888316849;0.05;6;0.00937461453065
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.694470699433;0.05;4;0.64367816092
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.652053361661;0.05;6;0.0122057541412
B;1;((3, 11),);0.584756133092;0.2;6;0.530769230769
B;1;((3, 11),);0.56392961482;0.2;6;0.0236584947711
B;1;((13, 14),);0.624963580211;0.2;4;0.692063492063
B;1;((13, 14),);0.56646484812;0.2;8;0.0254105237924
B;1;((6, 7),);0.510226676767;0.05;4;0.0972222222222
B;1;((6, 7),);0.501183792714;0.05;4;0.0197461212976
B;1;((9, 10, 12),);0.60130528524;0.1;8;0.664536741214
B;1;((9, 10, 12),);0.57319288096;0.1;8;0.0255183413078
B;1;((4, 5, 8),);0.496561971913;0.2;6;0.0833333333333
B;1;((4, 5, 8),);0.499784910666;0.2;6;0.0174418604651
B;1;((3, 11), (13, 14));0.669803624497;0.05;4;0.55652173913
B;1;((3, 11), (13, 14));0.587608354057;0.05;4;0.0275032230339
B;1;((3, 11), (6, 7));0.591107744304;0.2;8;0.550943396226
B;1;((3, 11), (6, 7));0.572391825451;0.2;4;0.0242968880013
B;1;((3, 11), (9, 10, 12));0.690140434707;0.05;4;0.579831932773
B;1;((3, 11), (9, 10, 12));0.596316106312;0.1;8;0.0280300039479
B;1;((3, 11), (4, 5, 8));0.621030242993;0.05;4;0.564885496183
B;1;((3, 11), (4, 5, 8));0.578188979861;0.1;6;0.0244448269926
B;1;((13, 14), (6, 7));0.619806538081;0.05;6;0.679611650485
B;1;((13, 14), (6, 7));0.563680226591;0.2;8;0.0252471120638
B;1;((13, 14), (9, 10, 12));0.641862362333;0.05;6;0.687898089172
B;1;((13, 14), (9, 10, 12));0.594831637301;0.1;4;0.0264818710556
B;1;((13, 14), (4, 5, 8));0.610920109551;0.2;8;0.6875
B;1;((13, 14), (4, 5, 8));0.579494581736;0.2;8;0.0259862981337
B;1;((6, 7), (9, 10, 12));0.601363556902;0.1;6;0.660256410256
B;1;((6, 7), (9, 10, 12));0.569251392952;0.1;6;0.025266772967
B;1;((6, 7), (4, 5, 8));0.504457782181;0.1;6;0.108843537415
B;1;((6, 7), (4, 5, 8));0.516092913464;0.05;4;0.023988005997
B;1;((9, 10, 12), (4, 5, 8));0.605209486627;0.2;8;0.673015873016
B;1;((9, 10, 12), (4, 5, 8));0.579034912429;0.2;8;0.025935894299
B;1;((3, 11), (13, 14), (6, 7));0.685566109201;0.05;4;0.597510373444
B;1;((3, 11), (13, 14), (6, 7));0.588823240162;0.2;4;0.0259935957807
B;1;((3, 11), (13, 14), (9, 10, 12));0.725161703863;0.05;4;0.627615062762
B;1;((3, 11), (13, 14), (9, 10, 12));0.635193423331;0.05;4;0.032175032175
B;1;((3, 11), (13, 14), (4, 5, 8));0.677378940621;0.05;6;0.596638655462
B;1;((3, 11), (13, 14), (4, 5, 8));0.601405485387;0.05;6;0.0275674626286
B;1;((3, 11), (6, 7), (9, 10, 12));0.694802167706;0.05;4;0.592274678112
B;1;((3, 11), (6, 7), (9, 10, 12));0.605506607506;0.05;6;0.0278450363196
B;1;((3, 11), (6, 7), (4, 5, 8));0.615902336694;0.05;4;0.55905511811
B;1;((3, 11), (6, 7), (4, 5, 8));0.590862581957;0.05;4;0.0264136904762
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.675689062409;0.2;6;0.572614107884
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.614188074627;0.05;6;0.0294406280667
B;1;((13, 14), (6, 7), (9, 10, 12));0.627410990036;0.2;8;0.675241157556
B;1;((13, 14), (6, 7), (9, 10, 12));0.601148403947;0.1;4;0.0268439538384
B;1;((13, 14), (6, 7), (4, 5, 8));0.623273701999;0.2;6;0.685714285714
B;1;((13, 14), (6, 7), (4, 5, 8));0.573059852534;0.1;6;0.0259893679858
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.64390187052;0.1;4;0.696202531646
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.592986869614;0.05;6;0.0265553869499
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.606025289902;0.2;8;0.668789808917
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.576202208336;0.2;8;0.0257890212452
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.722859973195;0.05;4;0.606837606838
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.635293755614;0.05;4;0.0296080066722
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.684633762601;0.05;6;0.606557377049
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.609361546899;0.05;6;0.0282928694322
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.713070333897;0.05;4;0.604081632653
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.634036236302;0.05;4;0.0310793784124
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.691451547113;0.05;4;0.595041322314
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.611225227062;0.05;6;0.0293099938938
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.6125517161;0.05;6;0.666666666667
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.602052356142;0.1;8;0.0269080849994
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.724316764757;0.05;4;0.636734693878
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.638037667239;0.05;4;0.0317073170732
B;2;((3, 11),);0.549722569153;0.05;4;0.532150776053
B;2;((3, 11),);0.557823551238;0.05;4;0.0401606425703
B;2;((13, 14),);0.581130607481;0.05;8;0.634234234234
B;2;((13, 14),);0.565553614185;0.1;8;0.0411388727484
B;2;((6, 7),);0.519768227514;0.05;6;0.117154811715
B;2;((6, 7),);0.514437938747;0.1;6;0.0376344086022
B;2;((9, 10, 12),);0.576493110297;0.05;8;0.633451957295
B;2;((9, 10, 12),);0.594098080187;0.05;8;0.0428141912207
B;2;((4, 5, 8),);0.491472328576;0.2;8;0.647058823529
B;2;((4, 5, 8),);0.495540016932;0.2;4;0.0357664861147
B;2;((3, 11), (13, 14));0.603202227637;0.05;6;0.539007092199
B;2;((3, 11), (13, 14));0.588320300878;0.1;4;0.0436429215509
B;2;((3, 11), (6, 7));0.544593681538;0.05;4;0.539130434783
B;2;((3, 11), (6, 7));0.557678044171;0.05;4;0.0402401427876
B;2;((3, 11), (9, 10, 12));0.612088204582;0.05;4;0.571428571429
B;2;((3, 11), (9, 10, 12));0.602572335201;0.05;8;0.0454801728998
B;2;((3, 11), (4, 5, 8));0.549261890625;0.05;4;0.538793103448
B;2;((3, 11), (4, 5, 8));0.572781486293;0.05;4;0.0419392719342
B;2;((13, 14), (6, 7));0.56709526832;0.05;8;0.628158844765
B;2;((13, 14), (6, 7));0.56015243014;0.2;8;0.0406362475328
B;2;((13, 14), (9, 10, 12));0.611156610225;0.1;6;0.648648648649
B;2;((13, 14), (9, 10, 12));0.612060927638;0.1;6;0.0439936453623
B;2;((13, 14), (4, 5, 8));0.572541512254;0.05;8;0.635547576302
B;2;((13, 14), (4, 5, 8));0.564218395386;0.2;6;0.0412155082082
B;2;((6, 7), (9, 10, 12));0.579461927479;0.2;8;0.64298401421
B;2;((6, 7), (9, 10, 12));0.589979081445;0.2;6;0.0428156748911
B;2;((6, 7), (4, 5, 8));0.508773366639;0.05;4;0.652173913043
B;2;((6, 7), (4, 5, 8));0.503835068505;0.05;4;0.0360948779649
B;2;((9, 10, 12), (4, 5, 8));0.568589914211;0.2;8;0.627027027027
B;2;((9, 10, 12), (4, 5, 8));0.589307451455;0.2;8;0.0424442005123
B;2;((3, 11), (13, 14), (6, 7));0.613132409246;0.05;4;0.53937947494
B;2;((3, 11), (13, 14), (6, 7));0.581829536939;0.05;6;0.0420121614151
B;2;((3, 11), (13, 14), (9, 10, 12));0.633668434307;0.05;6;0.576659038902
B;2;((3, 11), (13, 14), (9, 10, 12));0.633451806719;0.05;6;0.0491707317073
B;2;((3, 11), (13, 14), (4, 5, 8));0.606652197948;0.05;6;0.576659038902
B;2;((3, 11), (13, 14), (4, 5, 8));0.60077934351;0.05;6;0.0468488566648
B;2;((3, 11), (6, 7), (9, 10, 12));0.591306484306;0.05;8;0.543378995434
B;2;((3, 11), (6, 7), (9, 10, 12));0.594869650557;0.05;8;0.043919542351
B;2;((3, 11), (6, 7), (4, 5, 8));0.55259925063;0.05;4;0.568376068376
B;2;((3, 11), (6, 7), (4, 5, 8));0.570003067136;0.05;4;0.0436423297785
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.591296247006;0.05;6;0.573363431151
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.604890683987;0.05;8;0.0460122699387
B;2;((13, 14), (6, 7), (9, 10, 12));0.595943981491;0.2;8;0.642728904847
B;2;((13, 14), (6, 7), (9, 10, 12));0.609845773996;0.05;6;0.044188044679
B;2;((13, 14), (6, 7), (4, 5, 8));0.568815134825;0.1;6;0.625678119349
B;2;((13, 14), (6, 7), (4, 5, 8));0.558528877601;0.2;6;0.0405608992931
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.616766650969;0.2;6;0.656028368794
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.626739527416;0.2;6;0.0454322200393
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.573462869311;0.2;6;0.638146167558
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.594921918227;0.2;6;0.0434466019417
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.634743350873;0.05;4;0.581395348837
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.617864553598;0.05;8;0.0482115085537
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.604696873528;0.05;8;0.569476082005
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.597765815565;0.1;6;0.0469294225481
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.647447840953;0.05;4;0.578088578089
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.636996626916;0.05;4;0.050406504065
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.589340922586;0.05;8;0.558352402746
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.609461137551;0.05;6;0.0477588569192
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.610132880162;0.1;6;0.652252252252
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.610007746337;0.05;6;0.0445045488075
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.637527896644;0.05;4;0.572115384615
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.626370973331;0.05;4;0.0488606035722
B;0;((3, 11),);0.614984155727;0.2;6;0.623655913978
B;0;((3, 11),);0.549810407451;0.05;6;0.0092807424594
B;0;((13, 14),);0.580353100951;0.2;4;0.689075630252
B;0;((13, 14),);0.5518642528;0.2;8;0.0093203000682
B;0;((6, 7),);0.510411951109;0.05;4;0.0408163265306
B;0;((6, 7),);0.505128846635;0.05;4;0.00314960629921
B;0;((9, 10, 12),);0.619737437755;0.05;8;0.689075630252
B;0;((9, 10, 12),);0.614667560954;0.05;6;0.00991295938104
B;0;((4, 5, 8),);0.521955636034;0.05;4;0.671532846715
B;0;((4, 5, 8),);0.516586021076;0.05;4;0.00820769024891
B;0;((3, 11), (13, 14));0.650520597555;0.2;8;0.652173913043
B;0;((3, 11), (13, 14));0.59895453505;0.1;8;0.0108538350217
B;0;((3, 11), (6, 7));0.600724309642;0.2;4;0.610526315789
B;0;((3, 11), (6, 7));0.560652759073;0.2;6;0.0100259291271
B;0;((3, 11), (9, 10, 12));0.732005432322;0.05;8;0.694736842105
B;0;((3, 11), (9, 10, 12));0.671015673102;0.1;6;0.0137254901961
B;0;((3, 11), (4, 5, 8));0.645088275238;0.2;8;0.659340659341
B;0;((3, 11), (4, 5, 8));0.580919732352;0.05;8;0.0105053432349
B;0;((13, 14), (6, 7));0.583974649163;0.05;8;0.683760683761
B;0;((13, 14), (6, 7));0.541860295931;0.05;8;0.00923254472014
B;0;((13, 14), (9, 10, 12));0.670439112721;0.05;8;0.72268907563
B;0;((13, 14), (9, 10, 12));0.648612345784;0.05;8;0.010602884971
B;0;((13, 14), (4, 5, 8));0.618379357175;0.05;8;0.695652173913
B;0;((13, 14), (4, 5, 8));0.546014120519;0.05;8;0.00927106269556
B;0;((6, 7), (9, 10, 12));0.609778180172;0.2;8;0.694214876033
B;0;((6, 7), (9, 10, 12));0.607404134661;0.2;6;0.00980506595074
B;0;((6, 7), (4, 5, 8));0.521050248981;0.05;4;0.676258992806
B;0;((6, 7), (4, 5, 8));0.52550228274;0.2;8;0.00828777993299
B;0;((9, 10, 12), (4, 5, 8));0.619737437755;0.1;6;0.69918699187
B;0;((9, 10, 12), (4, 5, 8));0.62692586816;0.05;8;0.010258857211
B;0;((3, 11), (13, 14), (6, 7));0.634449977365;0.1;4;0.623655913978
B;0;((3, 11), (13, 14), (6, 7));0.601696840006;0.2;8;0.0111131691054
B;0;((3, 11), (13, 14), (9, 10, 12));0.712765957447;0.05;8;0.708333333333
B;0;((3, 11), (13, 14), (9, 10, 12));0.679107735057;0.05;6;0.0138248847926
B;0;((3, 11), (13, 14), (4, 5, 8));0.674060660933;0.05;8;0.644444444444
B;0;((3, 11), (13, 14), (4, 5, 8));0.6126323466;0.05;8;0.0117456460105
B;0;((3, 11), (6, 7), (9, 10, 12));0.685377999095;0.2;6;0.686274509804
B;0;((3, 11), (6, 7), (9, 10, 12));0.664160354308;0.2;6;0.0131529500188
B;0;((3, 11), (6, 7), (4, 5, 8));0.629696695337;0.05;8;0.637362637363
B;0;((3, 11), (6, 7), (4, 5, 8));0.572953651409;0.05;4;0.0106818586434
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.691715708465;0.2;6;0.705882352941
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.670318341593;0.05;6;0.0138176075799
B;0;((13, 14), (6, 7), (9, 10, 12));0.665912177456;0.1;8;0.727272727273
B;0;((13, 14), (6, 7), (9, 10, 12));0.638473536003;0.05;8;0.0103689414034
B;0;((13, 14), (6, 7), (4, 5, 8));0.577636939792;0.05;4;0.666666666667
B;0;((13, 14), (6, 7), (4, 5, 8));0.516774992592;0.1;4;0.00875576036866
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.646446355817;0.1;6;0.710743801653
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.632953438483;0.05;8;0.010543091823
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.626980534178;0.2;4;0.7
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.618116069321;0.2;8;0.0100023261224
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.72136713445;0.1;6;0.69387755102
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.667143975003;0.1;4;0.0128902316213
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.663875056587;0.1;6;0.622222222222
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.606382091533;0.2;6;0.010907674328
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.734268899955;0.05;4;0.705882352941
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.683800971296;0.05;4;0.0140789988268
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.692847442282;0.2;4;0.693069306931
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.668476534706;0.2;8;0.0130668716372
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.64735174287;0.1;6;0.710743801653
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.639593170055;0.1;6;0.0103601975666
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.700543232232;0.2;8;0.7
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.663656430266;0.1;6;0.0140061791967
B;1;((3, 11),);0.56390610652;0.1;4;0.528735632184
B;1;((3, 11),);0.560342315308;0.1;4;0.0247223217485
B;1;((13, 14),);0.59515610652;0.05;6;0.662460567823
B;1;((13, 14),);0.560783905747;0.05;6;0.0251647693229
B;1;((6, 7),);0.546889348026;0.05;6;0.125874125874
B;1;((6, 7),);0.510797331623;0.05;4;0.0245398773006
B;1;((9, 10, 12),);0.684974747475;0.05;6;0.7125
B;1;((9, 10, 12),);0.629563843542;0.2;8;0.0270102837319
B;1;((4, 5, 8),);0.518537649219;0.2;6;0.0845070422535
B;1;((4, 5, 8),);0.504682831167;0.1;8;0.0206540447504
B;1;((3, 11), (13, 14));0.61593204775;0.1;4;0.580152671756
B;1;((3, 11), (13, 14));0.604610802295;0.05;8;0.027702824249
B;1;((3, 11), (6, 7));0.571280991736;0.1;6;0.571428571429
B;1;((3, 11), (6, 7));0.572301207947;0.1;4;0.0247119719486
B;1;((3, 11), (9, 10, 12));0.685233011938;0.1;6;0.633962264151
B;1;((3, 11), (9, 10, 12));0.644915474245;0.05;8;0.0325083117843
B;1;((3, 11), (4, 5, 8));0.566431359045;0.05;8;0.571428571429
B;1;((3, 11), (4, 5, 8));0.554795710337;0.05;6;0.0251130085384
B;1;((13, 14), (6, 7));0.613119834711;0.05;4;0.666666666667
B;1;((13, 14), (6, 7));0.546615470173;0.1;6;0.0243931603492
B;1;((13, 14), (9, 10, 12));0.676337235996;0.1;8;0.704761904762
B;1;((13, 14), (9, 10, 12));0.629046851855;0.2;6;0.0269898787955
B;1;((13, 14), (4, 5, 8));0.58488292011;0.05;8;0.641025641026
B;1;((13, 14), (4, 5, 8));0.542927808235;0.2;4;0.0239091452481
B;1;((6, 7), (9, 10, 12));0.651314279155;0.05;8;0.679365079365
B;1;((6, 7), (9, 10, 12));0.617471328436;0.05;8;0.0264524103832
B;1;((6, 7), (4, 5, 8));0.532541322314;0.2;4;0.123287671233
B;1;((6, 7), (4, 5, 8));0.528741874481;0.2;4;0.0320855614973
B;1;((9, 10, 12), (4, 5, 8));0.648301193756;0.05;8;0.677215189873
B;1;((9, 10, 12), (4, 5, 8));0.630781716883;0.1;4;0.0269613796454
B;1;((3, 11), (13, 14), (6, 7));0.623479109275;0.05;4;0.549019607843
B;1;((3, 11), (13, 14), (6, 7));0.605102978381;0.05;4;0.0263752825923
B;1;((3, 11), (13, 14), (9, 10, 12));0.692607897153;0.05;8;0.617760617761
B;1;((3, 11), (13, 14), (9, 10, 12));0.656523448834;0.1;6;0.0324888802939
B;1;((3, 11), (13, 14), (4, 5, 8));0.623106060606;0.05;6;0.59375
B;1;((3, 11), (13, 14), (4, 5, 8));0.592451475956;0.05;6;0.0284165264535
B;1;((3, 11), (6, 7), (9, 10, 12));0.679149449036;0.05;6;0.646616541353
B;1;((3, 11), (6, 7), (9, 10, 12));0.650317003395;0.1;4;0.0316396798809
B;1;((3, 11), (6, 7), (4, 5, 8));0.574035812672;0.05;6;0.532319391635
B;1;((3, 11), (6, 7), (4, 5, 8));0.562030412473;0.05;6;0.0238014280857
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.673123278237;0.05;4;0.595238095238
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.640253640894;0.05;4;0.0297324083251
B;1;((13, 14), (6, 7), (9, 10, 12));0.664858815427;0.2;8;0.691823899371
B;1;((13, 14), (6, 7), (9, 10, 12));0.637516289215;0.2;8;0.027606977036
B;1;((13, 14), (6, 7), (4, 5, 8));0.557449494949;0.2;8;0.626198083067
B;1;((13, 14), (6, 7), (4, 5, 8));0.545285608479;0.05;6;0.0239563567362
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.646091597796;0.2;6;0.675159235669
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.609981152869;0.1;8;0.0260913196187
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.656077823691;0.05;8;0.683544303797
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.621888505414;0.05;8;0.0269024785154
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.70141758494;0.05;6;0.64367816092
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.667356413115;0.05;6;0.0328509972624
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.62620523416;0.05;8;0.575875486381
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.598414855764;0.05;8;0.0272660280029
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.688619146006;0.05;6;0.638461538462
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.65217817347;0.05;6;0.0324789669341
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.661817033976;0.05;6;0.623076923077
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.634898879607;0.05;6;0.0309929213698
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.644197658402;0.2;8;0.675159235669
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.61656810419;0.1;6;0.0262927256792
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.691373966942;0.05;6;0.641221374046
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.654131924825;0.05;6;0.0325203252033
B;2;((3, 11),);0.50991674591;0.05;4;0.478873239437
B;2;((3, 11),);0.535831415275;0.05;4;0.0395578824898
B;2;((13, 14),);0.608434085661;0.2;6;0.389221556886
B;2;((13, 14),);0.586855119378;0.2;8;0.0449912126538
B;2;((6, 7),);0.506413864038;0.2;6;0.11811023622
B;2;((6, 7),);0.505350421861;0.1;6;0.0326441784548
B;2;((9, 10, 12),);0.626909119137;0.05;4;0.372670807453
B;2;((9, 10, 12),);0.589437644367;0.2;6;0.0466896287792
